gaze_location_x,gaze_location_y,l_puril_center_x,l_puril_center_y,l_puril_center_z,r_puril_center_x,r_puril_center_y,r_puril_center_z,l_relative_eye_center_x,l_relative_eye_center_y,pitch,yaw,roll,lndmrk469,lndmrk470,lndmrk471,lndmrk472,lndmrk474,lndmrk475,lndmrk476,lndmrk477,lndmrk33,lndmrk7,lndmrk163,lndmrk144,lndmrk145,lndmrk153,lndmrk154,lndmrk155,lndmrk133,lndmrk173,lndmrk157,lndmrk158,lndmrk159,lndmrk160,lndmrk161,lndmrk246,lndmrk362,lndmrk382,lndmrk381,lndmrk380,lndmrk374,lndmrk373,lndmrk390,lndmrk249,lndmrk263,lndmrk466,lndmrk388,lndmrk387,lndmrk386,lndmrk385,lndmrk384,lndmrk398
1469,694,998,407,0,1174,418,0,-0.12667896411713536,0.15327178572988823,[176.74097382],[-2.43283159],[3.83108133],"(1015.3255462646484, 407.4123466014862)","(998.8351821899414, 392.020468711853)","(981.5549468994141, 406.78805708885193)","(998.1801223754883, 422.0620357990265)","(1190.526008605957, 419.53500866889954)","(1175.4442977905273, 403.3742916584015)","(1157.8665161132812, 416.64530396461487)","(1172.8920364379883, 432.8771209716797)","(965.3353500366211, 407.87686228752136)","(971.6743469238281, 412.23353147506714)","(978.3856201171875, 414.8428273200989)","(987.7705764770508, 417.1249794960022)","(1001.6423034667969, 418.1261086463928)","(1015.3586196899414, 417.1648907661438)","(1028.5125732421875, 415.1900553703308)","(1037.6528549194336, 414.16401386260986)","(1042.569580078125, 413.0026924610138)","(1038.0417251586914, 409.0589118003845)","(1027.8725051879883, 403.7048149108887)","(1013.5687637329102, 399.98746633529663)","(999.6730041503906, 398.85305285453796)","(985.3285217285156, 400.32912611961365)","(975.7135391235352, 403.2034456729889)","(969.9145889282227, 405.6611108779907)","(1141.9941329956055, 421.1833119392395)","(1146.2532806396484, 422.99097061157227)","(1154.663314819336, 424.88736748695374)","(1167.2869491577148, 427.93996810913086)","(1180.3776168823242, 429.71189975738525)","(1193.4134674072266, 429.80067014694214)","(1201.8835830688477, 428.6999237537384)","(1207.9150772094727, 427.3726487159729)","(1213.67431640625, 424.6914482116699)","(1210.2799987792969, 422.17970967292786)","(1205.826072692871, 419.02913331985474)","(1198.0018615722656, 414.68640089035034)","(1184.9895858764648, 410.97442746162415)","(1171.1766815185547, 410.0223505496979)","(1157.028923034668, 412.27176904678345)","(1146.906394958496, 417.29469895362854)"
1469,694,999,407,0,1174,418,0,-0.1584547210594355,0.12977997826243787,[176.84152519],[-2.45329203],[3.87275091],"(1016.5719223022461, 407.6570928096771)","(999.7389221191406, 392.1927309036255)","(982.0913314819336, 406.83501720428467)","(999.0559387207031, 422.1738839149475)","(1190.2828216552734, 419.3243479728699)","(1175.4909896850586, 403.56815099716187)","(1158.259620666504, 416.5755558013916)","(1172.925910949707, 432.50266313552856)","(965.6687164306641, 407.92433738708496)","(971.9692611694336, 412.15583324432373)","(978.6702346801758, 414.676616191864)","(988.073844909668, 416.92123889923096)","(1002.0235061645508, 418.0295491218567)","(1015.8737182617188, 417.3168754577637)","(1029.1996765136719, 415.61195611953735)","(1038.4919357299805, 414.70603466033936)","(1043.532485961914, 413.5637676715851)","(1038.9779663085938, 409.6313166618347)","(1028.8130950927734, 404.2847192287445)","(1014.4332504272461, 400.43859243392944)","(1000.4071426391602, 399.08592224121094)","(985.8773803710938, 400.3979730606079)","(976.1295318603516, 403.2345700263977)","(970.2672958374023, 405.6997346878052)","(1142.8218841552734, 421.50318145751953)","(1147.0366287231445, 423.2748556137085)","(1155.4036331176758, 425.0881791114807)","(1167.9572296142578, 428.1403934955597)","(1180.9878158569336, 429.98992681503296)","(1193.9404678344727, 430.1735186576843)","(1202.369270324707, 429.1093683242798)","(1208.3325576782227, 427.7572774887085)","(1214.055519104004, 425.06951093673706)","(1210.8344650268555, 422.5485348701477)","(1206.5494537353516, 419.368314743042)","(1198.8836288452148, 414.9589240550995)","(1185.9728622436523, 411.18759870529175)","(1172.171287536621, 410.2171754837036)","(1158.0308532714844, 412.5072777271271)","(1147.803840637207, 417.583669424057)"
1469,694,999,407,0,1173,418,0,-0.1770789237073815,0.14178488988620838,[177.0037185],[-2.19097531],[3.78458184],"(1017.0306015014648, 408.15038323402405)","(1000.3319549560547, 392.6874375343323)","(982.6153564453125, 407.29766607284546)","(999.4419479370117, 422.6515316963196)","(1189.7729873657227, 420.034157037735)","(1175.3516006469727, 404.42798137664795)","(1158.3679962158203, 417.0944344997406)","(1172.6564025878906, 432.8884506225586)","(965.9607696533203, 408.3931016921997)","(972.1532821655273, 412.49495029449463)","(978.7148666381836, 414.9404811859131)","(987.9778289794922, 417.18388080596924)","(1001.8375396728516, 418.4250569343567)","(1015.7041168212891, 417.88313269615173)","(1029.1093826293945, 416.308536529541)","(1038.4476470947266, 415.447998046875)","(1043.5337448120117, 414.2822027206421)","(1038.9727020263672, 410.23861169815063)","(1028.8373565673828, 404.73899960517883)","(1014.5048904418945, 400.74201464653015)","(1000.4854202270508, 399.3205940723419)","(985.9952545166016, 400.67806005477905)","(976.303596496582, 403.6031699180603)","(970.5008697509766, 406.1285877227783)","(1141.8254470825195, 422.29519486427307)","(1146.0602188110352, 424.0339744091034)","(1154.5041275024414, 425.8409249782562)","(1167.2272109985352, 428.9755368232727)","(1180.4644775390625, 430.9428405761719)","(1193.5546875, 431.1913847923279)","(1201.995735168457, 430.11938095092773)","(1207.9149627685547, 428.7398672103882)","(1213.5910034179688, 426.0560917854309)","(1210.4977798461914, 423.5200524330139)","(1206.3105010986328, 420.3274083137512)","(1198.7140274047852, 415.8776557445526)","(1185.7061004638672, 412.01189517974854)","(1171.662368774414, 410.94179034233093)","(1157.3090744018555, 413.2141900062561)","(1146.9168090820312, 418.34510564804077)"
1288,123,989,401,0,1163,410,0,-0.28764751462731364,0.11557114268426134,[177.81686721],[3.28458478],[2.9150622],"(792.1373891830444, 315.34269750118256)","(779.0014443397522, 304.41352128982544)","(766.5138387680054, 316.7446702718735)","(779.6659154891968, 327.6547968387604)","(929.0152916908264, 324.6957942843437)","(918.0850882530212, 312.4486714601517)","(904.1860785484314, 321.2394744157791)","(914.9949774742126, 333.70386958122253)","(753.7351834774017, 318.8498079776764)","(758.4502429962158, 322.11965918540955)","(763.1778745651245, 324.18902814388275)","(769.9582200050354, 325.9626969695091)","(780.1338300704956, 326.63974463939667)","(790.292046546936, 325.60366690158844)","(800.2111687660217, 323.7684667110443)","(806.9538431167603, 322.88926988840103)","(810.3019738197327, 321.97587490081787)","(806.6049799919128, 318.4508040547371)","(798.4340486526489, 313.22403252124786)","(787.206892490387, 310.05652248859406)","(776.4053835868835, 310.0025400519371)","(766.1538906097412, 312.189981341362)","(759.9661889076233, 315.0302529335022)","(756.4595332145691, 317.1397477388382)","(890.880163192749, 328.41394543647766)","(893.7649755477905, 329.353204369545)","(899.3336277008057, 330.0525441765785)","(907.4217367172241, 331.77635967731476)","(916.5370588302612, 333.2044243812561)","(926.638858795166, 333.837166428566)","(934.0612349510193, 333.38050693273544)","(939.7977848052979, 332.4810191988945)","(945.5795760154724, 330.3295999765396)","(942.6907982826233, 327.0860180258751)","(939.192343711853, 323.4237238764763)","(933.1420783996582, 318.9100980758667)","(922.9470920562744, 315.42064398527145)","(912.5757365226746, 315.1848793029785)","(902.3891315460205, 318.84945333004)","(894.6942257881165, 324.72601532936096)"
1288,123,988,402,0,1160,409,0,-0.16323565405290563,0.1023014402908605,[179.41780563],[1.97989358],[2.36248591],"(1004.9567413330078, 402.4731981754303)","(988.0063247680664, 387.4544584751129)","(970.9373474121094, 402.22397804260254)","(987.8780364990234, 417.24461674690247)","(1178.2935333251953, 409.9087643623352)","(1162.0629501342773, 393.6863136291504)","(1143.9565658569336, 408.0841112136841)","(1160.0225830078125, 424.60431933403015)","(954.4433212280273, 404.3393397331238)","(960.2557754516602, 408.72732639312744)","(966.2910461425781, 411.42149806022644)","(975.0431442260742, 413.90507340431213)","(988.3685302734375, 415.328232049942)","(1001.8882369995117, 414.7082233428955)","(1015.0172424316406, 412.96677231788635)","(1024.1593551635742, 412.0592415332794)","(1029.0993118286133, 410.7227611541748)","(1024.5679092407227, 405.7978391647339)","(1014.6533203125, 398.67802262306213)","(1000.5691909790039, 393.56873631477356)","(986.4553070068359, 392.21230030059814)","(972.3751831054688, 394.41707611083984)","(963.4697341918945, 398.33130955696106)","(958.3943367004395, 401.52186155319214)","(1128.4334564208984, 415.4810857772827)","(1132.6622772216797, 417.2645401954651)","(1140.830955505371, 419.0869081020355)","(1152.8822708129883, 422.273565530777)","(1165.3836822509766, 424.07668590545654)","(1178.1621551513672, 423.70654106140137)","(1186.9033813476562, 421.8119788169861)","(1193.393211364746, 419.4809353351593)","(1199.7541809082031, 415.495183467865)","(1196.0105895996094, 412.59936332702637)","(1191.375389099121, 409.168860912323)","(1183.5477447509766, 404.5926797389984)","(1170.5648803710938, 400.80989599227905)","(1156.9258117675781, 400.14691829681396)","(1143.0095672607422, 403.8668417930603)","(1133.0036544799805, 410.7694637775421)"
1288,123,987,401,0,1160,408,0,-0.2511827604171804,0.10026458889417617,[178.56855817],[0.89847745],[2.63183343],"(1004.110107421875, 401.64008259773254)","(986.8423461914062, 386.5727734565735)","(969.8725891113281, 402.1020555496216)","(987.1829223632812, 417.133412361145)","(1177.525749206543, 409.7382080554962)","(1161.6414642333984, 394.1542088985443)","(1143.5898971557617, 407.56252884864807)","(1159.435043334961, 423.4406805038452)","(953.4201049804688, 404.6576964855194)","(959.4153785705566, 408.9559471607208)","(965.6387329101562, 411.5589666366577)","(974.5191192626953, 413.8649368286133)","(987.8886795043945, 415.0510096549988)","(1001.2858200073242, 414.25445795059204)","(1014.2804718017578, 412.3998713493347)","(1023.2900619506836, 411.4416468143463)","(1028.1689071655273, 410.17279028892517)","(1023.5543060302734, 405.24091601371765)","(1013.4978103637695, 398.1044590473175)","(999.4024658203125, 393.1787967681885)","(985.3797912597656, 392.0642423629761)","(971.392707824707, 394.51395750045776)","(962.4952697753906, 398.5598659515381)","(957.4062538146973, 401.8076777458191)","(1126.835060119629, 415.4322910308838)","(1131.1802673339844, 417.1765422821045)","(1139.498176574707, 418.6431849002838)","(1151.7535400390625, 421.1735272407532)","(1164.6074295043945, 422.43903636932373)","(1177.4585723876953, 422.02653408050537)","(1185.9696578979492, 420.5345928668976)","(1192.1064376831055, 418.8914394378662)","(1198.106803894043, 415.9053039550781)","(1194.5451736450195, 412.8275656700134)","(1190.039291381836, 409.27385330200195)","(1182.139892578125, 404.53429341316223)","(1168.8789367675781, 400.7641267776489)","(1154.9989700317383, 400.3218197822571)","(1141.2802505493164, 404.05680656433105)","(1131.489143371582, 410.77590107917786)"
1288,123,987,401,0,1160,408,0,-0.22238178796416297,0.10609432633661278,[177.0655952],[1.22106003],[2.50537853],"(1005.6249618530273, 401.07009172439575)","(987.4238204956055, 386.1483299732208)","(970.0955200195312, 401.5482544898987)","(988.3067321777344, 416.4615511894226)","(1177.9051208496094, 409.16789531707764)","(1161.9525146484375, 393.0015456676483)","(1143.5863494873047, 406.7760193347931)","(1159.3987655639648, 423.2668089866638)","(953.8863372802734, 404.6437919139862)","(959.9240112304688, 408.58023405075073)","(966.1273956298828, 410.9256649017334)","(975.0616836547852, 413.0513906478882)","(988.5525512695312, 414.19626474380493)","(1002.1298217773438, 413.4778940677643)","(1015.3860855102539, 411.74896359443665)","(1024.6127700805664, 410.8597791194916)","(1029.572525024414, 409.58503246307373)","(1024.7552490234375, 404.84180331230164)","(1014.393424987793, 398.0452036857605)","(999.9460601806641, 393.33956837654114)","(985.7255172729492, 392.2731649875641)","(971.6452789306641, 394.7201442718506)","(962.7677536010742, 398.7104666233063)","(957.7469444274902, 401.88968896865845)","(1126.142234802246, 414.17218923568726)","(1130.3780364990234, 415.954806804657)","(1138.7641525268555, 417.65589594841003)","(1151.2921142578125, 420.6183421611786)","(1164.4482421875, 422.2617208957672)","(1177.7241897583008, 421.9799280166626)","(1186.5718460083008, 420.362845659256)","(1192.9264068603516, 418.4250247478485)","(1199.066390991211, 415.063658952713)","(1195.5711364746094, 412.0848619937897)","(1191.1316299438477, 408.54424953460693)","(1183.3131408691406, 403.744854927063)","(1170.007209777832, 399.8237335681915)","(1155.816879272461, 399.190753698349)","(1141.4630126953125, 402.83626198768616)","(1131.060791015625, 409.5470201969147)"
1288,123,988,400,0,1160,405,0,-0.19229692793488615,0.10032215197123791,[177.19950966],[1.57514251],[2.52262758],"(1005.5885696411133, 400.25474309921265)","(987.8235626220703, 385.54538011550903)","(970.7466888427734, 400.5996537208557)","(988.5391616821289, 415.3080189228058)","(1178.2484436035156, 406.82326912879944)","(1162.3673629760742, 390.49189925193787)","(1143.8329696655273, 404.51977729797363)","(1159.5866775512695, 421.18324756622314)","(954.536075592041, 403.48108649253845)","(960.5006790161133, 407.4536418914795)","(966.6507339477539, 409.8003602027893)","(975.4774475097656, 411.9248306751251)","(988.8299560546875, 413.0689322948456)","(1002.3053741455078, 412.3909556865692)","(1015.4914855957031, 410.71333050727844)","(1024.7052383422852, 409.86119270324707)","(1029.700584411621, 408.59137058258057)","(1024.9603271484375, 403.7956774234772)","(1014.6833038330078, 396.8571996688843)","(1000.3699493408203, 392.0064353942871)","(986.3178634643555, 390.88560461997986)","(972.3529815673828, 393.349449634552)","(963.4832382202148, 397.4022138118744)","(958.443546295166, 400.63711881637573)","(1128.2121276855469, 412.7851438522339)","(1132.4000930786133, 414.5349955558777)","(1140.461082458496, 416.10408782958984)","(1152.4067687988281, 418.85072350502014)","(1165.1321411132812, 420.3545415401459)","(1178.159294128418, 420.1124668121338)","(1186.9989395141602, 418.5910749435425)","(1193.4609603881836, 416.7659068107605)","(1199.787940979004, 413.43955993652344)","(1196.2284851074219, 410.1127302646637)","(1191.7547607421875, 406.2667965888977)","(1183.9169311523438, 401.2254238128662)","(1170.6175231933594, 397.2511947154999)","(1156.666145324707, 396.82990550994873)","(1142.8355026245117, 400.88640332221985)","(1132.9074096679688, 407.9936993122101)"
1288,123,987,399,0,1160,405,0,-0.1740130970034731,0.13493676193670234,[176.8488405],[1.50683308],[2.54115862],"(1004.9352264404297, 399.14440512657166)","(987.2407150268555, 384.2223536968231)","(970.3507232666016, 399.63454127311707)","(988.1011962890625, 414.54835295677185)","(1177.781639099121, 406.46673917770386)","(1161.9889068603516, 390.172963142395)","(1143.5726165771484, 404.03414726257324)","(1159.2102813720703, 420.65316796302795)","(954.3256187438965, 402.7441120147705)","(960.3448104858398, 406.6679048538208)","(966.5240478515625, 408.94471406936646)","(975.3555679321289, 410.990971326828)","(988.6648178100586, 412.1096134185791)","(1002.0878219604492, 411.4245557785034)","(1015.191764831543, 409.7292923927307)","(1024.3492126464844, 408.8817572593689)","(1029.349708557129, 407.6092314720154)","(1024.6157455444336, 402.713760137558)","(1014.3772888183594, 395.6140923500061)","(1000.1835250854492, 390.6425964832306)","(986.2182998657227, 389.4988167285919)","(972.2465515136719, 392.0880603790283)","(963.3600997924805, 396.3441789150238)","(958.2886505126953, 399.75176453590393)","(1127.080421447754, 411.687616109848)","(1131.371726989746, 413.54522824287415)","(1139.6060943603516, 415.2517569065094)","(1151.8627166748047, 418.0970764160156)","(1164.9397659301758, 419.5855736732483)","(1178.2055282592773, 419.2701458930969)","(1187.0702362060547, 417.6945197582245)","(1193.466796875, 415.861337184906)","(1199.6623992919922, 412.56569623947144)","(1196.0824584960938, 409.29883003234863)","(1191.5522003173828, 405.55418729782104)","(1183.5845947265625, 400.64873814582825)","(1170.061912536621, 396.7658221721649)","(1155.813102722168, 396.3167881965637)","(1141.7698287963867, 400.13153314590454)","(1131.8099212646484, 406.97506070137024)"
1288,123,983,399,0,1156,404,0,-0.14163496085125588,0.09110918404385074,[176.89825555],[4.13454678],[2.60079685],"(999.759521484375, 398.9303970336914)","(982.6650238037109, 384.17014718055725)","(966.1983489990234, 399.44258093833923)","(983.3501815795898, 414.1725432872772)","(1173.6151885986328, 405.268532037735)","(1157.9621887207031, 390.4400146007538)","(1140.1926040649414, 403.4672462940216)","(1155.7857513427734, 418.5780072212219)","(950.0962829589844, 402.4992048740387)","(955.9403800964355, 406.6028881072998)","(961.9620895385742, 409.0037441253662)","(970.6023788452148, 411.1268949508667)","(983.6277008056641, 412.1670663356781)","(996.7864608764648, 411.305433511734)","(1009.5973205566406, 409.3876647949219)","(1018.568229675293, 408.30095171928406)","(1023.5015487670898, 406.8626654148102)","(1018.8998794555664, 401.9473671913147)","(1008.9303588867188, 394.8274862766266)","(995.0695037841797, 389.8930048942566)","(981.2862396240234, 388.8307213783264)","(967.5569915771484, 391.52469992637634)","(958.8657760620117, 395.88420152664185)","(953.9527130126953, 399.390664100647)","(1126.0542297363281, 412.7971816062927)","(1130.4121398925781, 414.23205614089966)","(1138.3276748657227, 415.03778100013733)","(1149.652976989746, 416.72622084617615)","(1161.7870330810547, 417.6359724998474)","(1174.4960403442383, 417.4784517288208)","(1183.5326385498047, 416.44259333610535)","(1190.4119110107422, 415.2209544181824)","(1197.278823852539, 412.44712114334106)","(1193.2604598999023, 408.69559049606323)","(1188.2910919189453, 404.46609020233154)","(1179.887924194336, 399.2509424686432)","(1166.3253021240234, 395.62503576278687)","(1152.9541397094727, 395.9429097175598)","(1139.9967956542969, 400.62678694725037)","(1130.5524444580078, 407.97712326049805)"
1288,123,978,400,0,1149,403,0,-0.13378327858676822,0.06538759070106294,[176.68000352],[6.16249927],[2.04114428],"(995.4047012329102, 399.9657082557678)","(977.5286865234375, 384.67766404151917)","(960.4831695556641, 400.42526721954346)","(978.3275985717773, 415.7376444339752)","(1166.795654296875, 403.99150013923645)","(1150.8603286743164, 388.26082706451416)","(1133.0764389038086, 402.17692136764526)","(1148.9459609985352, 418.2087314128876)","(944.2434883117676, 403.1410038471222)","(949.8170471191406, 407.22392678260803)","(955.5630111694336, 409.6799826622009)","(963.9925003051758, 411.9723057746887)","(976.9211196899414, 413.3755087852478)","(990.2477645874023, 412.72125363349915)","(1003.2877349853516, 410.7936358451843)","(1012.4186325073242, 409.5959758758545)","(1017.4018478393555, 407.9894828796387)","(1012.7300262451172, 402.98625111579895)","(1002.6552200317383, 395.71773290634155)","(988.6292266845703, 390.6665110588074)","(974.714241027832, 389.60248947143555)","(961.0701370239258, 392.33039259910583)","(952.6215362548828, 396.6814613342285)","(947.9023361206055, 400.10913133621216)","(1114.6124267578125, 410.0398921966553)","(1118.8524627685547, 411.741464138031)","(1127.0226287841797, 413.34538221359253)","(1138.938331604004, 416.28536224365234)","(1151.4445495605469, 417.88870096206665)","(1164.3080520629883, 417.3824715614319)","(1173.2399368286133, 415.4299736022949)","(1179.9142456054688, 413.11116099357605)","(1186.5537643432617, 409.2345857620239)","(1182.7519226074219, 406.09031796455383)","(1178.126564025879, 402.4566864967346)","(1170.2850723266602, 397.693727016449)","(1157.1871948242188, 393.97908210754395)","(1143.592529296875, 393.6551570892334)","(1129.6644973754883, 397.86260962486267)","(1119.3700790405273, 405.15410900115967)"
1288,123,972,401,0,1142,402,0,-0.13987742393174732,0.028159358503791445,[175.21174112],[8.85387599],[1.5265776],"(989.1304779052734, 401.3285493850708)","(971.6797256469727, 386.5246868133545)","(955.4623031616211, 402.26131439208984)","(972.9232406616211, 417.10766315460205)","(1159.2946243286133, 403.3830142021179)","(1143.0235290527344, 387.7815055847168)","(1125.1567840576172, 401.7474567890167)","(1141.395149230957, 417.62094140052795)","(938.2414054870605, 404.55630898475647)","(943.6318588256836, 408.46107959747314)","(949.1098594665527, 410.82350492477417)","(957.1743965148926, 413.0658423900604)","(969.6371841430664, 414.37464237213135)","(982.5336456298828, 413.5216999053955)","(995.0894165039062, 411.30765438079834)","(1003.9438247680664, 409.8735201358795)","(1008.8215255737305, 408.0857849121094)","(1004.2888641357422, 403.23508501052856)","(994.5378112792969, 396.29766941070557)","(980.9537887573242, 391.61527276039124)","(967.4814605712891, 390.8719253540039)","(954.3603515625, 393.79645586013794)","(946.3059997558594, 398.12631368637085)","(941.7968559265137, 401.5063154697418)","(1107.6481246948242, 410.92318654060364)","(1112.0372772216797, 412.4289357662201)","(1120.2052688598633, 413.54960560798645)","(1132.0252990722656, 415.7253170013428)","(1144.6279907226562, 416.7853796482086)","(1157.783203125, 416.2040591239929)","(1167.0577239990234, 414.4555592536926)","(1174.0423965454102, 412.4218225479126)","(1180.9226989746094, 408.80106568336487)","(1176.8110656738281, 405.375519990921)","(1171.7802429199219, 401.5033543109894)","(1163.3208847045898, 396.6759252548218)","(1149.6012496948242, 393.3272409439087)","(1135.8717727661133, 393.67852449417114)","(1122.2329330444336, 398.4555172920227)","(1112.2872161865234, 405.9775686264038)"
1288,123,967,402,0,1137,402,0,-0.14133906551010736,0.031974606685438965,[175.15633382],[10.21552199],[1.1830185],"(983.2680130004883, 401.41583919525146)","(966.2421798706055, 387.0979928970337)","(950.5644035339355, 402.6403748989105)","(967.5858306884766, 417.0060181617737)","(1155.358772277832, 403.6854386329651)","(1138.7041854858398, 387.89422273635864)","(1120.605239868164, 402.1104562282562)","(1137.2305297851562, 418.1132662296295)","(934.0480041503906, 405.58772563934326)","(939.2960929870605, 409.5205307006836)","(944.6708679199219, 411.9224810600281)","(952.5967025756836, 414.18657660484314)","(964.8282623291016, 415.4948616027832)","(977.4081802368164, 414.69486594200134)","(989.6292114257812, 412.6171946525574)","(998.2225799560547, 411.31502509117126)","(1002.9453277587891, 409.61145758628845)","(998.5141754150391, 404.7002148628235)","(989.0225601196289, 397.6300621032715)","(975.7978820800781, 392.78441548347473)","(962.6483917236328, 391.8637526035309)","(949.7767639160156, 394.7094261646271)","(941.8885803222656, 399.07185673713684)","(937.4903869628906, 402.4930250644684)","(1101.708755493164, 411.60653829574585)","(1106.30126953125, 413.0506503582001)","(1114.8046875, 413.89068603515625)","(1127.0158767700195, 415.7247054576874)","(1139.974594116211, 416.5593981742859)","(1153.3068466186523, 415.9152817726135)","(1162.6195907592773, 414.2325711250305)","(1169.5452117919922, 412.3474717140198)","(1176.317253112793, 408.91703367233276)","(1172.1047973632812, 405.38105607032776)","(1166.9581604003906, 401.42401456832886)","(1158.277702331543, 396.5459883213043)","(1144.2616653442383, 393.3228635787964)","(1130.3120040893555, 393.96743059158325)","(1116.5726852416992, 399.00197982788086)","(1106.4546203613281, 406.6175973415375)"
1288,123,965,402,0,1135,402,0,-0.1721444512864144,0.04552695050425257,[175.19367399],[10.74194218],[1.11993521],"(981.7758178710938, 402.0586681365967)","(964.5069122314453, 387.5479280948639)","(948.5585403442383, 403.41352701187134)","(965.8106231689453, 417.93933033943176)","(1153.2221603393555, 403.3483815193176)","(1136.6152954101562, 387.6230192184448)","(1118.6331939697266, 401.90784215927124)","(1135.2381134033203, 417.86964654922485)","(932.4166488647461, 405.7154417037964)","(937.5351333618164, 409.4942021369934)","(942.7722358703613, 411.77796363830566)","(950.5964469909668, 413.98666620254517)","(962.8012847900391, 415.2886426448822)","(975.509033203125, 414.4220209121704)","(987.890625, 412.1977722644806)","(996.646614074707, 410.7409143447876)","(1001.495361328125, 408.92823457717896)","(997.009162902832, 404.21870470046997)","(987.4203872680664, 397.7136504650116)","(974.1783142089844, 393.3405017852783)","(961.0488510131836, 392.4986958503723)","(948.1571960449219, 395.2357077598572)","(940.2739334106445, 399.41760420799255)","(935.8830642700195, 402.7086102962494)","(1099.2575454711914, 411.17688059806824)","(1103.7896347045898, 412.6115942001343)","(1112.2418975830078, 413.54458451271057)","(1124.465560913086, 415.55614471435547)","(1137.4408721923828, 416.5229630470276)","(1150.8302307128906, 415.9331452846527)","(1160.174789428711, 414.25487637519836)","(1167.1279907226562, 412.3666548728943)","(1173.9599990844727, 408.9175808429718)","(1169.7518920898438, 405.422705411911)","(1164.6445083618164, 401.48072719573975)","(1156.0321426391602, 396.5924656391144)","(1142.1063995361328, 393.3048391342163)","(1128.1938171386719, 393.8368821144104)","(1114.3441772460938, 398.75330686569214)","(1104.0726470947266, 406.24780654907227)"
1288,123,965,403,0,1135,402,0,-0.11969196460544258,0.03353763065816074,[175.48795591],[10.536559],[1.08220214],"(981.8902587890625, 402.32481837272644)","(964.1299438476562, 387.8068685531616)","(948.0192375183105, 403.84154319763184)","(965.7570648193359, 418.39106798171997)","(1152.6169967651367, 403.65132093429565)","(1136.2227630615234, 388.0505847930908)","(1118.3280944824219, 401.93384885787964)","(1134.7037887573242, 417.78860092163086)","(931.7333793640137, 406.2934470176697)","(937.0292472839355, 410.26822328567505)","(942.4671936035156, 412.6827907562256)","(950.5310440063477, 414.91708159446716)","(962.9794692993164, 416.0866105556488)","(975.7865524291992, 415.090309381485)","(988.2242202758789, 412.7834701538086)","(996.9647598266602, 411.3140916824341)","(1001.7147445678711, 409.5424175262451)","(997.1461486816406, 404.7003436088562)","(987.4160385131836, 397.80077934265137)","(973.9574432373047, 393.1622850894928)","(960.578498840332, 392.3866546154022)","(947.5080299377441, 395.3272783756256)","(939.5415687561035, 399.7406280040741)","(935.1392555236816, 403.18806052207947)","(1100.145492553711, 410.9439468383789)","(1104.5464324951172, 412.42806673049927)","(1112.8241729736328, 413.52330923080444)","(1124.8226165771484, 415.7106399536133)","(1137.5740814208984, 416.77639961242676)","(1150.788688659668, 416.107177734375)","(1160.0031280517578, 414.2681050300598)","(1166.8668365478516, 412.1808099746704)","(1173.636131286621, 408.5737645626068)","(1169.5247268676758, 405.2220547199249)","(1164.573097229004, 401.41390800476074)","(1156.2300109863281, 396.6126787662506)","(1142.596778869629, 393.2404339313507)","(1128.841552734375, 393.5561513900757)","(1115.0342559814453, 398.3861553668976)","(1104.8779678344727, 405.96810579299927)"
1288,123,965,404,0,1137,403,0,-0.08535996057111228,0.07177841240627719,[176.58172245],[9.69892624],[1.16129739],"(983.4848785400391, 403.6078369617462)","(965.2347564697266, 388.7412750720978)","(948.3241653442383, 404.76857900619507)","(966.5162658691406, 419.6502685546875)","(1155.2422714233398, 404.03034925460815)","(1138.839225769043, 388.34779500961304)","(1120.9098815917969, 402.415874004364)","(1137.2181701660156, 418.33805680274963)","(932.4670028686523, 406.6145074367523)","(937.8398895263672, 410.5867087841034)","(943.381519317627, 412.9682207107544)","(951.6144561767578, 415.15584111213684)","(964.2756271362305, 416.27538442611694)","(977.3373413085938, 415.2688157558441)","(990.0782775878906, 412.9913628101349)","(999.0664672851562, 411.5655326843262)","(1003.9631652832031, 409.83399510383606)","(999.3235015869141, 405.14322996139526)","(989.3998718261719, 398.58423113822937)","(975.6900787353516, 394.1607427597046)","(962.0767593383789, 393.33773374557495)","(948.7353515625, 396.08211636543274)","(940.5255317687988, 400.3030228614807)","(935.9722709655762, 403.6252820491791)","(1102.1720123291016, 410.00770568847656)","(1106.656608581543, 411.74532651901245)","(1115.1466369628906, 413.3882224559784)","(1127.4854278564453, 416.4305555820465)","(1140.3707885742188, 418.0414581298828)","(1153.473014831543, 417.4006247520447)","(1162.4249267578125, 415.2506947517395)","(1169.0269088745117, 412.76068210601807)","(1175.4741668701172, 408.74982476234436)","(1171.4032745361328, 405.710871219635)","(1166.5294647216797, 402.2305119037628)","(1158.3742904663086, 397.6679456233978)","(1144.9602127075195, 394.0626060962677)","(1131.127052307129, 393.7231993675232)","(1117.0629501342773, 397.83167839050293)","(1106.8231201171875, 405.06855726242065)"
