gaze_location_x,gaze_location_y,l_puril_center_x,l_puril_center_y,l_puril_center_z,r_puril_center_x,r_puril_center_y,r_puril_center_z,l_relative_eye_center_x,l_relative_eye_center_y,pitch,yaw,roll,lndmrk469,lndmrk470,lndmrk471,lndmrk472,lndmrk474,lndmrk475,lndmrk476,lndmrk477,lndmrk33,lndmrk7,lndmrk163,lndmrk144,lndmrk145,lndmrk153,lndmrk154,lndmrk155,lndmrk133,lndmrk173,lndmrk157,lndmrk158,lndmrk159,lndmrk160,lndmrk161,lndmrk246,lndmrk362,lndmrk382,lndmrk381,lndmrk380,lndmrk374,lndmrk373,lndmrk390,lndmrk249,lndmrk263,lndmrk466,lndmrk388,lndmrk387,lndmrk386,lndmrk385,lndmrk384,lndmrk398
960,540,931,537,0,1082,519,0,-0.24966337423513307,0.050204277246464674,[177.60971847],[7.66831928],[-6.69877274],"(945.794849395752, 535.0056838989258)","(929.3908309936523, 524.5936381816864)","(917.9460525512695, 539.9919855594635)","(934.4027137756348, 550.4175496101379)","(1097.3118209838867, 518.5305047035217)","(1080.8036041259766, 506.22740507125854)","(1067.2112274169922, 520.5577719211578)","(1083.6170196533203, 532.92839884758)","(902.6485061645508, 543.9263677597046)","(908.1698799133301, 546.4268088340759)","(913.5791015625, 547.6748085021973)","(921.0737228393555, 548.5153269767761)","(932.1380996704102, 547.9299831390381)","(942.9762268066406, 545.418598651886)","(953.2991981506348, 541.8400382995605)","(960.3084182739258, 539.6659684181213)","(963.7859344482422, 538.0006384849548)","(959.3207359313965, 535.1040780544281)","(950.1507568359375, 531.6973614692688)","(937.939281463623, 530.5926561355591)","(926.488208770752, 531.9310998916626)","(915.714111328125, 535.5153250694275)","(909.2120933532715, 539.2170310020447)","(905.5069541931152, 541.8334078788757)","(1048.7125396728516, 528.0584192276001)","(1052.5610733032227, 528.7521028518677)","(1060.2151107788086, 528.823653459549)","(1071.7240905761719, 529.6413516998291)","(1083.2456588745117, 529.5409941673279)","(1094.7552108764648, 527.941517829895)","(1102.481346130371, 525.6256341934204)","(1108.1808471679688, 523.3673965930939)","(1113.6024856567383, 519.9735867977142)","(1109.6605682373047, 518.3083534240723)","(1104.7657012939453, 516.3133692741394)","(1096.7706298828125, 513.8363921642303)","(1084.7123336791992, 512.3894476890564)","(1072.5171661376953, 513.2719373703003)","(1060.5987167358398, 517.4582433700562)","(1052.3408889770508, 523.787591457367)"
960,540,933,537,0,1082,518,0,-0.2873740220393794,0.028340014710177337,[175.15411445],[7.29438423],[-7.51237251],"(947.4216270446777, 535.0024008750916)","(930.8154487609863, 524.8615264892578)","(919.5169830322266, 540.2985620498657)","(936.1931419372559, 550.4353165626526)","(1097.58544921875, 517.6264500617981)","(1081.1833190917969, 505.6552577018738)","(1067.354965209961, 519.6345341205597)","(1083.6785888671875, 531.7064380645752)","(904.2657852172852, 544.8079562187195)","(909.5651435852051, 547.3241686820984)","(914.7419929504395, 548.5928964614868)","(922.1352767944336, 549.4465470314026)","(933.1541061401367, 548.9165639877319)","(944.0971183776855, 546.3851594924927)","(954.525089263916, 542.6808142662048)","(961.7531204223633, 540.2758383750916)","(965.4864120483398, 538.3260440826416)","(960.9698867797852, 535.2884745597839)","(951.7226028442383, 531.7062449455261)","(939.5121002197266, 530.4265737533569)","(927.9927062988281, 531.6828775405884)","(917.1365547180176, 535.443195104599)","(910.6670951843262, 539.4512844085693)","(907.0625495910645, 542.3477482795715)","(1049.4535446166992, 527.0225286483765)","(1053.1723022460938, 527.6334285736084)","(1060.7185363769531, 527.5745272636414)","(1072.1162796020508, 528.2231819629669)","(1083.5473251342773, 528.0901551246643)","(1094.9761962890625, 526.5486788749695)","(1102.7473068237305, 524.2821371555328)","(1108.5100936889648, 522.0054244995117)","(1114.0156173706055, 518.5993838310242)","(1110.223159790039, 516.9418430328369)","(1105.4712295532227, 514.9062073230743)","(1097.6232147216797, 512.3548150062561)","(1085.6791305541992, 510.9073233604431)","(1073.5249328613281, 511.8752360343933)","(1061.5781021118164, 516.2698531150818)","(1053.193130493164, 522.7436542510986)"
960,540,933,540,0,1079,519,0,-0.2372020422576602,0.026234134849610218,[174.92907461],[8.20888762],[-8.70334887],"(946.9828033447266, 537.4220538139343)","(930.5874824523926, 528.1375658512115)","(919.6795463562012, 542.975127696991)","(936.0995864868164, 552.2793459892273)","(1094.2279815673828, 518.2336807250977)","(1078.278465270996, 506.6589617729187)","(1065.3499603271484, 520.7368898391724)","(1081.153678894043, 532.4234890937805)","(904.5402717590332, 547.8057432174683)","(909.7733116149902, 549.9758219718933)","(914.8597526550293, 550.9620809555054)","(922.1345329284668, 551.5155601501465)","(933.0586624145508, 550.7108330726624)","(943.9756965637207, 548.0183029174805)","(954.4302749633789, 544.260721206665)","(961.6445159912109, 541.8733835220337)","(965.3015899658203, 540.0028324127197)","(960.6709671020508, 537.2631812095642)","(951.3182830810547, 534.2206871509552)","(939.0853500366211, 533.4382653236389)","(927.6503562927246, 534.9940967559814)","(917.0153045654297, 538.8492035865784)","(910.7133293151855, 542.7747988700867)","(907.2052001953125, 545.545027256012)","(1047.0879364013672, 527.5249600410461)","(1050.8728408813477, 528.3097636699677)","(1058.3925247192383, 528.5682857036591)","(1069.6904754638672, 529.6038866043091)","(1081.098747253418, 529.5534825325012)","(1092.348403930664, 527.7646851539612)","(1099.8756408691406, 525.2809166908264)","(1105.3411102294922, 522.7999484539032)","(1110.4702377319336, 519.2110562324524)","(1106.630859375, 517.5395786762238)","(1101.946678161621, 515.4916477203369)","(1094.2594528198242, 512.9078435897827)","(1082.5098037719727, 511.47860169410706)","(1070.6902313232422, 512.5115633010864)","(1058.9671325683594, 516.8877053260803)","(1050.7058715820312, 523.2645606994629)"
960,540,934,548,0,1079,527,0,-0.3078506817847701,0.026342529355114202,[175.85650118],[7.93674708],[-9.15046229],"(948.3559799194336, 545.015172958374)","(931.8300247192383, 536.0140228271484)","(920.9963035583496, 550.9479188919067)","(937.5525856018066, 559.9698615074158)","(1093.937759399414, 526.1634707450867)","(1078.2448196411133, 514.660656452179)","(1065.7158279418945, 528.5943567752838)","(1081.2666320800781, 540.1626706123352)","(906.1541175842285, 555.983304977417)","(911.3577461242676, 558.1334924697876)","(916.3802146911621, 559.1691899299622)","(923.5322570800781, 559.7540831565857)","(934.2593193054199, 558.8874936103821)","(944.9131393432617, 556.0757446289062)","(955.1004981994629, 552.1533679962158)","(962.1115493774414, 549.6376705169678)","(965.6632232666016, 547.739953994751)","(961.1913299560547, 545.1175260543823)","(952.0766258239746, 542.3845052719116)","(940.0358963012695, 542.0268487930298)","(928.77685546875, 543.8093376159668)","(918.336296081543, 547.6143622398376)","(912.1865844726562, 551.3033866882324)","(908.7772178649902, 553.8808822631836)","(1046.5710067749023, 536.0121238231659)","(1050.1912307739258, 536.6334843635559)","(1057.5048065185547, 536.6305232048035)","(1068.5071563720703, 537.2980070114136)","(1079.5069885253906, 537.0268034934998)","(1090.385971069336, 535.2174389362335)","(1097.7702713012695, 532.8657960891724)","(1103.2929611206055, 530.5606627464294)","(1108.5692596435547, 527.2602903842926)","(1104.766845703125, 525.6767463684082)","(1100.1171112060547, 523.7227034568787)","(1092.5855255126953, 521.2464988231659)","(1081.1849212646484, 519.9037742614746)","(1069.7252655029297, 520.9443318843842)","(1058.250732421875, 525.3806948661804)","(1050.1203918457031, 531.842747926712)"
960,540,937,557,0,1081,536,0,-0.36582470101131237,0.0043043899802492,[176.43469434],[7.68026233],[-8.52838611],"(951.2338256835938, 554.6411919593811)","(934.511833190918, 545.2313375473022)","(923.2944488525391, 560.3009963035583)","(940.0634765625, 569.7127175331116)","(1094.9125671386719, 535.8053576946259)","(1080.0314712524414, 524.6131432056427)","(1067.6173782348633, 537.8410577774048)","(1082.3780822753906, 549.1210770606995)","(908.6832046508789, 565.2606797218323)","(913.8568496704102, 567.5156021118164)","(918.9170265197754, 568.587863445282)","(926.1277198791504, 569.2103505134583)","(936.8640518188477, 568.4105801582336)","(947.5547218322754, 565.6934595108032)","(957.8511428833008, 561.9032406806946)","(964.9667358398438, 559.484875202179)","(968.584098815918, 557.6280999183655)","(964.0890884399414, 554.9253344535828)","(954.93896484375, 552.042646408081)","(942.890567779541, 551.4636754989624)","(931.640796661377, 553.0688810348511)","(921.148567199707, 556.7996835708618)","(914.8848724365234, 560.5239844322205)","(911.3837242126465, 563.1360483169556)","(1049.1406631469727, 545.5554556846619)","(1052.6811218261719, 546.1369371414185)","(1059.810676574707, 546.094000339508)","(1070.5364227294922, 546.7903232574463)","(1081.3376998901367, 546.6808247566223)","(1092.184066772461, 545.1394128799438)","(1099.558982849121, 542.8868722915649)","(1105.052833557129, 540.6318855285645)","(1110.3199768066406, 537.2962045669556)","(1106.5845108032227, 535.6372153759003)","(1102.0004653930664, 533.652595281601)","(1094.5190048217773, 531.2371909618378)","(1083.208122253418, 529.926974773407)","(1071.8237686157227, 530.919896364212)","(1060.594139099121, 535.1782035827637)","(1052.6518249511719, 541.4150476455688)"
960,540,937,563,0,1079,544,0,-0.39531964213925974,0.04723164950476392,[176.73592112],[6.31933534],[-8.16737296],"(951.2849807739258, 560.8828639984131)","(935.1566505432129, 551.8311166763306)","(924.1739273071289, 566.3639044761658)","(940.360279083252, 575.4332900047302)","(1093.2373809814453, 543.6145448684692)","(1077.8734588623047, 532.2500360012054)","(1065.4639434814453, 546.1782646179199)","(1080.696144104004, 557.6311254501343)","(909.8953628540039, 571.3700008392334)","(914.9015808105469, 573.394660949707)","(919.7452926635742, 574.3498277664185)","(926.685791015625, 574.9360728263855)","(937.1258354187012, 574.2649841308594)","(947.6471328735352, 571.7775464057922)","(957.8744888305664, 568.2625222206116)","(964.9869918823242, 566.0310959815979)","(968.6283874511719, 564.251503944397)","(964.2308807373047, 561.5459704399109)","(955.1584625244141, 558.6104321479797)","(943.2794952392578, 557.9284644126892)","(932.2765731811523, 559.4464445114136)","(922.0510482788086, 563.0698084831238)","(915.9627342224121, 566.6979360580444)","(912.5548553466797, 569.257664680481)","(1047.7166748046875, 553.9306426048279)","(1051.1946487426758, 554.6218156814575)","(1058.2381439208984, 554.774444103241)","(1068.9930725097656, 555.6115508079529)","(1079.8226165771484, 555.4706382751465)","(1090.671157836914, 553.7187266349792)","(1097.9509735107422, 551.2175130844116)","(1103.3045196533203, 548.77610206604)","(1108.3875274658203, 545.3017616271973)","(1104.719467163086, 543.6964273452759)","(1100.14892578125, 541.817057132721)","(1092.714958190918, 539.5665121078491)","(1081.527214050293, 538.4426236152649)","(1070.2205657958984, 539.4892001152039)","(1058.994026184082, 543.6394572257996)","(1051.1666107177734, 549.7633266448975)"
960,540,929,570,0,1068,551,0,-0.18712837736796167,-5.550175658188163e-05,[174.92783608],[6.94900656],[-8.77182788],"(943.8969039916992, 567.2589468955994)","(927.1008682250977, 557.7804708480835)","(915.5875968933105, 572.7642560005188)","(932.3929023742676, 582.2366166114807)","(1082.6667022705078, 549.527850151062)","(1066.516342163086, 538.6255717277527)","(1053.6828231811523, 552.4895882606506)","(1069.7210311889648, 563.4662818908691)","(901.8733406066895, 577.5645518302917)","(906.6366004943848, 579.3398952484131)","(911.2951469421387, 580.067310333252)","(918.0455017089844, 580.4552221298218)","(928.2390403747559, 579.6845483779907)","(938.5288238525391, 577.282018661499)","(948.3428764343262, 573.9491701126099)","(955.2458953857422, 571.728880405426)","(958.8708686828613, 569.8151993751526)","(954.6640205383301, 567.128849029541)","(946.1491012573242, 564.2166781425476)","(934.8991584777832, 563.3578777313232)","(924.1532135009766, 564.660530090332)","(913.8929557800293, 568.348331451416)","(907.7931976318359, 572.2673606872559)","(904.4498062133789, 575.1051807403564)","(1036.4841842651367, 559.3395209312439)","(1040.1483535766602, 559.9953532218933)","(1047.3505783081055, 559.9511933326721)","(1058.210105895996, 560.3336334228516)","(1069.112663269043, 559.7739100456238)","(1079.8558044433594, 557.8281712532043)","(1087.0035552978516, 555.3782629966736)","(1092.1846389770508, 553.0810475349426)","(1097.0415115356445, 549.7612023353577)","(1093.3341979980469, 548.3158993721008)","(1088.7141036987305, 546.6003584861755)","(1081.1545944213867, 544.5298004150391)","(1069.8363876342773, 543.6921787261963)","(1058.5375213623047, 545.0541830062866)","(1047.4579238891602, 549.3406534194946)","(1039.8312377929688, 555.332236289978)"
960,540,919,574,0,1056,550,0,-0.25899209076798935,0.040054794920078525,[173.41730846],[7.00627917],[-9.92621355],"(933.032054901123, 571.3491439819336)","(916.7895126342773, 562.6371574401855)","(906.1104011535645, 577.2773838043213)","(922.360897064209, 585.9940695762634)","(1070.0690460205078, 549.3470907211304)","(1054.7012329101562, 538.9619529247284)","(1042.8640365600586, 552.4380898475647)","(1058.0955505371094, 562.9013442993164)","(892.4290466308594, 581.8181276321411)","(897.3003387451172, 583.7420439720154)","(902.0771026611328, 584.5633149147034)","(908.9083099365234, 584.9630069732666)","(919.1043663024902, 584.1247415542603)","(929.2856025695801, 581.6096234321594)","(939.038257598877, 578.1479644775391)","(945.8194541931152, 575.8596968650818)","(949.3050384521484, 574.0152168273926)","(944.9567413330078, 571.5024161338806)","(936.1762619018555, 568.6886072158813)","(924.7533988952637, 567.926173210144)","(914.0830421447754, 569.3490743637085)","(904.1174697875977, 573.0137014389038)","(898.1980133056641, 576.8290257453918)","(894.9175071716309, 579.5470476150513)","(1026.9293975830078, 559.3974566459656)","(1030.4831314086914, 559.9156594276428)","(1037.420310974121, 559.745135307312)","(1047.8510284423828, 560.1045942306519)","(1058.3175659179688, 559.6033215522766)","(1068.7153244018555, 557.7132654190063)","(1075.711784362793, 555.2177166938782)","(1080.8189392089844, 552.8196930885315)","(1085.6405639648438, 549.3765735626221)","(1081.977310180664, 548.0170154571533)","(1077.447738647461, 546.4257144927979)","(1070.0879287719727, 544.571578502655)","(1059.0591430664062, 543.8722944259644)","(1048.0451202392578, 545.253095626831)","(1037.4296951293945, 549.4929599761963)","(1030.1093673706055, 555.4414772987366)"
960,540,909,574,0,1044,547,0,-0.3598680725121357,0.04951789814932748,[171.61134398],[9.22353306],[-11.44927888],"(922.7707672119141, 571.4647579193115)","(906.3876342773438, 563.4643507003784)","(896.4218330383301, 578.1568479537964)","(912.7938079833984, 586.1600232124329)","(1058.0289459228516, 545.5040216445923)","(1042.7719116210938, 535.5424582958221)","(1031.4930725097656, 549.0906929969788)","(1046.6103744506836, 559.1203951835632)","(883.6305999755859, 583.2278323173523)","(888.2157325744629, 584.9682211875916)","(892.686767578125, 585.6466484069824)","(899.2182540893555, 585.9406399726868)","(909.1511535644531, 584.9330735206604)","(919.1880226135254, 582.0812845230103)","(928.7679862976074, 578.0991697311401)","(935.4840660095215, 575.3546261787415)","(938.9992332458496, 573.1730246543884)","(934.7272109985352, 570.8208346366882)","(926.151123046875, 568.5639810562134)","(914.9678993225098, 568.46684217453)","(904.5489120483398, 570.284993648529)","(894.8627471923828, 574.2167687416077)","(889.1686248779297, 578.1096625328064)","(886.0268783569336, 580.8584547042847)","(1014.6201324462891, 557.1489715576172)","(1018.2598114013672, 557.5821375846863)","(1025.2283477783203, 557.2008562088013)","(1035.648078918457, 557.2116708755493)","(1046.0607147216797, 556.3910436630249)","(1056.4738082885742, 554.2698240280151)","(1063.473243713379, 551.6766858100891)","(1068.6027145385742, 549.2383003234863)","(1073.3835983276367, 545.7736802101135)","(1069.4953536987305, 544.4188213348389)","(1064.7608184814453, 542.903995513916)","(1057.181396484375, 541.2397599220276)","(1046.0359954833984, 540.8530712127686)","(1035.0994491577148, 542.5303101539612)","(1024.6665573120117, 547.0464634895325)","(1017.6023483276367, 553.1851387023926)"
960,540,900,574,0,1032,541,0,-0.3020062254200032,-0.023608476904862116,[171.30860016],[10.35090333],[-13.93439047],"(912.9844665527344, 570.1783919334412)","(896.5144157409668, 563.3249831199646)","(887.5100898742676, 578.0516624450684)","(903.9904975891113, 584.9059724807739)","(1046.3939666748047, 539.2028045654297)","(1030.4877090454102, 529.8384618759155)","(1019.5651245117188, 544.1154313087463)","(1035.3522491455078, 553.5554766654968)","(874.2792892456055, 584.1863465309143)","(878.8349533081055, 585.7332301139832)","(883.2096862792969, 586.2294173240662)","(889.6133995056152, 586.2391376495361)","(899.3244552612305, 584.7270798683167)","(909.0589141845703, 581.2567949295044)","(918.2322692871094, 576.5723705291748)","(924.6390724182129, 573.3209538459778)","(927.9754829406738, 570.8873963356018)","(923.7921524047852, 568.8534021377563)","(915.4745864868164, 567.3709559440613)","(904.606819152832, 568.1698894500732)","(894.4785690307617, 570.6042838096619)","(885.0667762756348, 574.970383644104)","(879.5822525024414, 578.9990401268005)","(876.5835571289062, 581.782078742981)","(1002.2039794921875, 552.2235345840454)","(1005.8302688598633, 552.5036859512329)","(1012.8440093994141, 551.9070768356323)","(1023.4194946289062, 551.5698266029358)","(1033.9568710327148, 550.3530478477478)","(1044.4140243530273, 547.7526354789734)","(1051.450538635254, 544.8701405525208)","(1056.632194519043, 542.1762585639954)","(1061.3877868652344, 538.483339548111)","(1057.3770904541016, 537.466471195221)","(1052.4627685546875, 536.2800765037537)","(1044.6762084960938, 535.0110268592834)","(1033.3660125732422, 535.0820302963257)","(1022.4533843994141, 537.1126449108124)","(1012.0066452026367, 541.9625401496887)","(1005.0761032104492, 548.2553243637085)"
960,540,895,575,0,1025,538,0,-0.169226591895211,-0.05813616502959833,[170.65202989],[11.80911924],[-15.84572335],"(908.6379432678223, 570.5614113807678)","(890.9417152404785, 563.7479138374329)","(881.4448356628418, 579.6750211715698)","(899.029369354248, 586.4708161354065)","(1039.222183227539, 535.4445147514343)","(1023.2917785644531, 526.8370378017426)","(1012.7499389648438, 540.9280014038086)","(1028.5481643676758, 549.6147537231445)","(868.5064315795898, 585.3016090393066)","(873.0242156982422, 586.7389297485352)","(877.4022102355957, 587.1350812911987)","(883.8019752502441, 587.0434784889221)","(893.521556854248, 585.382719039917)","(903.2385635375977, 581.7827868461609)","(912.2537612915039, 576.9304776191711)","(918.460636138916, 573.4665656089783)","(921.6661262512207, 570.8460688591003)","(917.4586486816406, 568.8332533836365)","(909.1811943054199, 567.4005031585693)","(898.3416938781738, 568.3590173721313)","(888.2565307617188, 570.9956073760986)","(878.9999198913574, 575.6016254425049)","(873.640251159668, 579.8369193077087)","(870.7128524780273, 582.7606129646301)","(995.7429885864258, 550.6206464767456)","(999.3848419189453, 550.7591128349304)","(1006.2990188598633, 549.8641347885132)","(1016.6487121582031, 549.154679775238)","(1027.0964813232422, 547.5944066047668)","(1037.501106262207, 544.653332233429)","(1044.5169067382812, 541.424252986908)","(1049.6422576904297, 538.409149646759)","(1054.2363739013672, 534.3611490726471)","(1050.0971603393555, 533.3705127239227)","(1045.1136016845703, 532.2825765609741)","(1037.2287368774414, 531.2920367717743)","(1025.9294128417969, 531.9218945503235)","(1015.2550506591797, 534.5694279670715)","(1005.2291107177734, 539.965238571167)","(998.5168075561523, 546.5468001365662)"
960,540,893,579,0,1025,542,0,-0.30736532497658353,-0.022833284097310474,[169.92749917],[13.48477085],[-16.22343336],"(906.5790939331055, 575.4376673698425)","(889.6640968322754, 568.7014818191528)","(880.5740547180176, 583.9735293388367)","(897.374153137207, 590.6865406036377)","(1039.5185852050781, 539.053008556366)","(1023.2083511352539, 530.3587245941162)","(1012.1376800537109, 544.9607133865356)","(1028.309211730957, 553.7147355079651)","(868.3166313171387, 590.0500202178955)","(872.7331352233887, 591.3585948944092)","(876.8979263305664, 591.6356563568115)","(882.9921913146973, 591.4296627044678)","(892.2756385803223, 589.7415447235107)","(901.633186340332, 586.3161277770996)","(910.4605293273926, 581.7925715446472)","(916.6758728027344, 578.6017942428589)","(919.9077987670898, 576.1395907402039)","(915.713996887207, 574.1383624076843)","(907.4936485290527, 572.5913500785828)","(896.8766784667969, 573.4069561958313)","(887.0622253417969, 575.9961032867432)","(878.1325149536133, 580.551073551178)","(873.0611228942871, 584.7339677810669)","(870.351448059082, 587.6121497154236)","(994.0398788452148, 554.5436024665833)","(997.6833343505859, 554.5275735855103)","(1004.7184753417969, 553.4586596488953)","(1015.2285003662109, 552.5859546661377)","(1025.8293914794922, 550.9736037254333)","(1036.4599227905273, 548.002917766571)","(1043.730812072754, 544.8129773139954)","(1049.1668701171875, 541.7550659179688)","(1054.076156616211, 537.5920951366425)","(1049.8555755615234, 536.8032360076904)","(1044.7749710083008, 535.8824443817139)","(1036.7924880981445, 535.0569570064545)","(1025.3166961669922, 535.8648383617401)","(1014.4498443603516, 538.6013674736023)","(1003.9979553222656, 544.0697264671326)","(996.9329452514648, 550.6262469291687)"
960,540,898,581,0,1030,545,0,-0.26821014645003466,-0.014618108513310043,[171.00347376],[12.49865121],[-15.30085426],"(911.3583755493164, 577.2329664230347)","(894.865665435791, 570.4303479194641)","(885.9026527404785, 585.5283951759338)","(902.3350524902344, 592.3510980606079)","(1044.3579483032227, 542.8233361244202)","(1028.1366348266602, 533.8430750370026)","(1017.4906539916992, 548.4255266189575)","(1033.5818481445312, 557.4818444252014)","(872.4949836730957, 591.3799023628235)","(877.027702331543, 592.9984974861145)","(881.407585144043, 593.5145115852356)","(887.8185653686523, 593.5060787200928)","(897.476692199707, 591.8677854537964)","(907.097282409668, 588.2657289505005)","(916.1219215393066, 583.4745740890503)","(922.4240112304688, 580.1562738418579)","(925.6708145141602, 577.6404476165771)","(921.4164733886719, 575.6010460853577)","(913.0551338195801, 574.0646553039551)","(902.1888542175293, 574.8407363891602)","(892.1237182617188, 577.3574638366699)","(882.8622436523438, 581.8859767913818)","(877.5497817993164, 586.0515546798706)","(874.6746253967285, 588.9116477966309)","(999.8659515380859, 557.7254319190979)","(1003.436279296875, 557.8107905387878)","(1010.416374206543, 556.8890333175659)","(1021.0669326782227, 556.1265993118286)","(1031.656494140625, 554.5419931411743)","(1042.1455764770508, 551.6456580162048)","(1049.2334747314453, 548.5643792152405)","(1054.4732666015625, 545.7740664482117)","(1059.3209838867188, 542.003481388092)","(1055.2349853515625, 541.2475490570068)","(1050.2239608764648, 540.3559184074402)","(1042.313461303711, 539.5242512226105)","(1030.97900390625, 540.0565195083618)","(1020.0454330444336, 542.396092414856)","(1009.6260452270508, 547.4014163017273)","(1002.7238845825195, 553.7300562858582)"
960,540,906,576,0,1040,545,0,-0.28060325725636337,-0.034880517086554375,[170.0456368],[11.30072798],[-13.49473208],"(920.7836723327637, 572.3206615447998)","(902.9523468017578, 564.8774671554565)","(892.7665328979492, 580.8508586883545)","(910.459156036377, 588.2784104347229)","(1054.9572372436523, 542.7296090126038)","(1038.600082397461, 533.2974171638489)","(1027.093849182129, 547.7172946929932)","(1043.3349609375, 557.2552514076233)","(879.1505813598633, 586.4574909210205)","(884.0278244018555, 588.1065988540649)","(888.7219619750977, 588.643147945404)","(895.455493927002, 588.651773929596)","(905.4330253601074, 587.0902132987976)","(915.2644729614258, 583.7475156784058)","(924.4139099121094, 579.3788409233093)","(930.7456398010254, 576.3603258132935)","(933.9671516418457, 574.025194644928)","(929.6789932250977, 571.7214775085449)","(921.258602142334, 569.6296763420105)","(910.1391220092773, 569.9092483520508)","(899.6516990661621, 572.1798133850098)","(889.9540901184082, 576.6591453552246)","(884.4042778015137, 580.9347367286682)","(881.418342590332, 583.9214515686035)","(1010.6190490722656, 556.2034606933594)","(1014.3862152099609, 556.456446647644)","(1021.5577697753906, 555.7731914520264)","(1032.3005676269531, 555.2900075912476)","(1043.0439376831055, 553.9714550971985)","(1053.7052536010742, 551.3529539108276)","(1060.8788681030273, 548.5268497467041)","(1066.1913299560547, 545.9250855445862)","(1071.1069107055664, 542.3119568824768)","(1067.0123291015625, 541.2384080886841)","(1062.0063400268555, 540.017831325531)","(1054.0665435791016, 538.7600791454315)","(1042.573127746582, 538.918662071228)","(1031.4688110351562, 541.0687851905823)","(1020.7811737060547, 545.9651899337769)","(1013.616943359375, 552.2192859649658)"
960,540,911,573,0,1047,544,0,-0.38360045731902936,4.196365776766779e-05,[170.89200835],[11.99016095],[-12.3085213],"(924.6398735046387, 569.8110151290894)","(908.1162643432617, 562.2074031829834)","(898.5579872131348, 577.4279522895813)","(915.0649452209473, 585.0234532356262)","(1061.3138580322266, 542.2336149215698)","(1045.6216049194336, 532.2527074813843)","(1033.6691665649414, 546.2358784675598)","(1049.2413711547852, 556.3055562973022)","(885.2265357971191, 583.0230617523193)","(889.9481391906738, 584.8207426071167)","(894.510440826416, 585.5308413505554)","(901.0777473449707, 585.7264709472656)","(910.9268760681152, 584.3015742301941)","(920.716381072998, 580.9380841255188)","(930.0087547302246, 576.4958953857422)","(936.4822769165039, 573.5736179351807)","(939.7609519958496, 571.4066934585571)","(935.4279899597168, 569.1822838783264)","(926.8381690979004, 567.2602987289429)","(915.6532859802246, 567.7156090736389)","(905.3116607666016, 570.0510621070862)","(895.8584403991699, 574.2829442024231)","(890.4239273071289, 578.1657314300537)","(887.4619102478027, 580.8200240135193)","(1016.2350082397461, 554.5140552520752)","(1019.8853302001953, 554.8075318336487)","(1027.0027542114258, 554.263129234314)","(1037.7360534667969, 554.1341257095337)","(1048.495216369629, 553.1839799880981)","(1059.3176651000977, 550.8409309387207)","(1066.6923522949219, 548.0719256401062)","(1072.1459197998047, 545.4379749298096)","(1077.2340774536133, 541.7575120925903)","(1073.1941986083984, 540.5917167663574)","(1068.2607650756836, 539.248960018158)","(1060.3836822509766, 537.7873063087463)","(1048.7965393066406, 537.5775146484375)","(1037.4370193481445, 539.3905162811279)","(1026.6307067871094, 544.1332626342773)","(1019.3228530883789, 550.4823088645935)"
960,540,918,572,0,1055,546,0,-0.2509550570087778,-0.010374394840927371,[172.82635407],[10.11647312],[-10.64910277],"(932.2041320800781, 568.809564113617)","(915.3140830993652, 560.1375532150269)","(904.5636749267578, 575.6705689430237)","(921.383056640625, 584.3615698814392)","(1070.0469589233398, 544.4897603988647)","(1054.0340423583984, 534.1155982017517)","(1041.5432739257812, 548.1252908706665)","(1057.452621459961, 558.617513179779)","(890.910758972168, 580.6223344802856)","(895.5905914306641, 582.6275539398193)","(900.2171516418457, 583.4669780731201)","(906.95068359375, 583.8145923614502)","(917.1072006225586, 582.7063465118408)","(927.2749328613281, 579.8367261886597)","(936.9454765319824, 575.976083278656)","(943.7069320678711, 573.3609294891357)","(947.2259330749512, 571.2380361557007)","(942.8948593139648, 568.7307071685791)","(934.3057823181152, 566.1234712600708)","(923.0304336547852, 565.6351375579834)","(912.2986221313477, 567.248969078064)","(902.2331428527832, 571.1731481552124)","(896.3842964172363, 575.2431321144104)","(893.2386016845703, 578.141462802887)","(1024.5730590820312, 556.0406613349915)","(1028.2923889160156, 556.5208196640015)","(1035.5480575561523, 556.2235450744629)","(1046.4603424072266, 556.3589859008789)","(1057.3615264892578, 555.5979681015015)","(1068.1327056884766, 553.4546041488647)","(1075.301284790039, 550.832691192627)","(1080.5100631713867, 548.3981680870056)","(1085.427474975586, 544.9405646324158)","(1081.6709518432617, 543.6481475830078)","(1077.0197296142578, 542.1250176429749)","(1069.4486618041992, 540.3606176376343)","(1058.063850402832, 539.834303855896)","(1046.6372680664062, 541.4248323440552)","(1035.520248413086, 545.8707547187805)","(1027.8758239746094, 551.9841313362122)"
